stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2021012800 02   32.8 23057 -56.6 -88.3 267   0.3   1
466920 2021012800 02   30.4 23522 -60.1 -89.0 230   1.9   1
466920 2021012800 10   30.0 23610 -59.5 -89.2 281   1.3   1
466920 2021012800 02   27.1 24251 -56.1 -87.9  66   4.9   1
466920 2021012800 06   25.9 24550 -56.7 -87.7  96   7.4   1
466920 2021012800 06   23.0 25303 -55.0 -87.3  58   5.4   0
466920 2021012800 02   20.7 25972 -54.3 -87.0  78  11.3   0
466920 2021012800 02   20.2 26118 -54.8 -87.1  90  13.0   1
466920 2021012800 16   20.0 26188 -54.4 -87.1  92  13.2   0
466920 2021012800 02   19.2 26439 -51.8 -86.3  91  15.0   0
466920 2021012800 06   18.1 26835 -51.5 -85.9  98  15.3   0
466920 2021012800 06   17.2 27152 -51.3 -85.5 119  13.9   0
466920 2021012800 06   16.3 27520 -50.9 -85.4 103  16.5   0
466920 2021012800 06   15.4 27885 -50.1 -85.0 113  12.7   0
466920 2021012800 06   13.8 28620 -50.5 -85.2  84  12.9   0
466920 2021012800 02   13.7 28627 -50.5 -85.2  84  12.9   0
466920 2021012800 04   10.6 30356 -42.0 -82.4  87  26.2   0
466920 2021012800 20   10.5 30452 -41.8 -82.0  85  25.6   0
466920 2021012812 01 1023.4 00011  14.7  10.5  65   1.3  76
466920 2021012812 10 1000.0 00206  12.9   9.5  95   3.7  79
466920 2021012812 06  988.9 00301  12.3   8.5  71   5.0  77
466920 2021012812 06  969.9 00462  11.1   7.3  47   6.0  77
466920 2021012812 10  925.0 00855   7.6   6.3  36   6.5  91
466920 2021012812 02  895.0 01128   5.3   5.3  42   6.3  99
466920 2021012812 06  861.3 01440   3.7   3.7  42   5.8 100
466920 2021012812 10  850.0 01547   3.1   3.1  39   5.2 100
466920 2021012812 06  847.1 01575   3.0   3.0  39   5.0 100
466920 2021012812 02  830.1 01739   2.4   2.4  36   3.5 100
466920 2021012812 02  807.7 01960   1.8   1.8 329   5.2 100
466920 2021012812 02  793.3 02106   3.0  -0.6 303   7.8  77
466920 2021012812 06  777.4 02270   3.5   1.4 271   8.3  86
466920 2021012812 02  773.6 02311   3.5   1.6 266   8.4  87
466920 2021012812 06  719.1 02901   0.1  -2.2 246  10.6  84
466920 2021012812 02  712.7 02971  -0.4  -2.3 247  10.1  86
466920 2021012812 06  700.6 03110  -1.0  -7.8 257   7.4  60
466920 2021012812 10  700.0 03115  -1.1  -8.2 257   7.4  58
466920 2021012812 02  698.8 03129  -1.1  -9.1 259   7.0  54
466920 2021012812 04  684.2 03298  -2.3 -12.1 303   4.0  46
466920 2021012812 02  683.6 03304  -2.3 -12.2 305   4.1  46
466920 2021012812 06  678.1 03370  -2.2 -13.5 311   5.2  41
466920 2021012812 06  659.3 03591  -0.5 -17.8 291  12.6  25
466920 2021012812 02  656.0 03630   0.0 -17.5 290  13.8  25
466920 2021012812 02  653.0 03670   0.3 -15.8 291  14.5  28
466920 2021012812 02  607.8 04240  -3.6 -22.9 277  21.4  20
466920 2021012812 02  578.4 04629  -2.6 -41.2 277  28.9   3
466920 2021012812 06  517.1 05514  -4.6 -44.1 273  39.0   2
466920 2021012812 10  500.0 05780  -5.1 -45.9 272  38.4   2
466920 2021012812 02  477.8 06137  -5.9 -50.0 269  37.1   1
466920 2021012812 02  408.2 07345 -14.8 -51.8 266  39.9   2
466920 2021012812 02  403.5 07433 -14.1 -51.7 265  39.4   2
466920 2021012812 10  400.0 07499 -14.3 -52.0 264  38.1   2
466920 2021012812 02  331.6 08888 -26.1 -56.8 266  37.8   3
466920 2021012812 10  300.0 09607 -31.4 -58.8 269  38.9   5
466920 2021012812 02  269.3 10361 -36.0 -63.2 272  41.3   4
466920 2021012812 10  250.0 10874 -40.8 -64.2 269  40.2   6
466920 2021012812 02  226.8 11528 -46.5 -67.2 267  41.7   8
466920 2021012812 10  200.0 12351 -52.1 -75.7 266  41.7   4
466920 2021012812 06  189.0 12715 -54.5 -78.5 272  42.9   3
466920 2021012812 02  186.4 12805 -55.3 -75.3 270  43.9   6
466920 2021012812 05  152.0 14075 -65.4 -82.2 253  46.2   8
466920 2021012812 10  150.0 14157 -66.0 -83.1 251  46.0   8
466920 2021012812 06  143.8 14410 -67.3 -84.8 245  45.1   7
466920 2021012812 02  126.7 15165 -72.6 -88.4 261  39.9   8
466920 2021012812 02  112.7 15843 -78.7 -87.2 264  38.4  25
466920 2021012812 02  100.1 16511 -82.5 -90.0 268  36.8  28
466920 2021012812 10  100.0 16515 -82.5 -90.0 268  36.8  28
466920 2021012812 03   95.7 16757 -84.4 -91.3 267  36.8  31
466920 2021012812 04   91.4 17014 -84.1 -91.3 271  37.3  29
466920 2021012812 02   87.4 17259 -84.9 -92.9 263  35.6  25
466920 2021012812 06   87.2 17272 -84.9 -93.0 263  35.6  25
466920 2021012812 02   85.2 17404 -80.8 -91.5 269  35.2  17
466920 2021012812 06   81.0 17691 -82.0 -92.0 277  33.3  18
466920 2021012812 02   79.1 17818 -82.8 -93.3 273  30.9  16
466920 2021012812 06   74.0 18192 -78.7 -91.5 271  23.4  12
466920 2021012812 02   73.0 18274 -76.3 -89.9 266  21.4  11
466920 2021012812 02   71.0 18436 -76.7 -90.3 255  19.5  11
466920 2021012812 10   70.0 18515 -76.1 -90.4 252  18.9   9
466920 2021012812 06   65.8 18874 -75.2 -90.3 235  14.1   8
466920 2021012812 02   64.1 19030 -76.5 -92.1 241  11.6   7
466920 2021012812 02   63.0 19128 -73.8 -90.5 255  10.8   6
466920 2021012812 06   59.1 19498 -75.0 -90.7 288   6.8   8
466920 2021012812 06   54.7 19942 -76.2 -91.0 276  11.9   9
466920 2021012812 02   54.4 19973 -76.3 -91.3 276  12.6   8
466920 2021012812 06   51.2 20322 -73.9 -91.9 307  14.7   5
466920 2021012812 10   50.0 20466 -72.6 -92.1 296  14.6   4
466920 2021012812 02   49.0 20581 -72.5 -93.4 282  16.2   3
466920 2021012812 06   48.1 20692 -69.8 -93.3 278  17.5   2
466920 2021012812 06   46.7 20870 -68.6 -94.7 279  14.1   1
466920 2021012812 02   45.1 21080 -64.9 -93.9 237   9.5   1
466920 2021012812 04   45.0 21100 -64.8 -93.8 233   9.3   1
466920 2021012812 06   44.0 21229 -64.6 -94.0 201  10.2   1
466920 2021012812 06   42.0 21522 -63.5 -92.2 193  11.9   1
466920 2021012812 02   41.7 21555 -63.2 -91.9 194  11.9   1
466920 2021012812 02   40.4 21748 -64.8 -92.1 205  12.1   1
466920 2021012812 06   40.3 21767 -64.8 -92.2 207  11.9   1
466920 2021012812 02   38.9 21993 -59.9 -92.0 236   8.9   0
466920 2021012812 04   38.3 22093 -60.3 -91.4 243   8.3   0
466920 2021012812 06   37.2 22260 -60.0 -90.4 272  10.4   1
466920 2021012812 06   36.2 22431 -60.7 -90.4 272  11.8   1
466920 2021012812 02   36.1 22449 -60.8 -90.6 272  11.7   1
466920 2021012812 06   35.1 22621 -58.5 -90.4 286   8.4   0
466920 2021012812 06   33.9 22842 -59.3 -89.5 262   6.4   1
466920 2021012812 04   31.0 23416 -55.8 -89.1 290   0.5   0
466920 2021012812 10   30.0 23620 -56.4 -88.1 281   3.4   1
466920 2021012812 06   29.3 23773 -56.7 -88.6 267   5.0   0
466920 2021012812 02   26.2 24477 -53.9 -87.1 302   5.1   0
466920 2021012812 02   22.8 25390 -55.4 -87.7 358   2.5   0
466920 2021012812 04   20.3 26125 -54.4 -87.0  44   2.3   0
466920 2021012812 10   20.0 26212 -54.6 -87.3  38   2.6   0
466920 2021012812 06   19.5 26379 -54.0 -87.1  27   5.0   0
466920 2021012812 06   18.6 26665 -54.8 -87.2  35   5.1   1
466920 2021012812 06   17.9 26924 -54.3 -87.3   5   5.1   0
466920 2021012812 02   16.6 27419 -54.2 -87.2  28  12.3   0
466920 2021012812 06   14.8 28159 -51.1 -86.2  70  15.2   0
466920 2021012812 06   14.1 28465 -48.9 -85.4  56  16.0   0
466920 2021012812 02   14.1 28484 -48.8 -85.3  56  16.4   0
466920 2021012812 02   13.3 28835 -50.5 -85.5  58  24.0   0
466920 2021012812 02   11.0 30105 -47.3 -84.7  59  25.4   0
466920 2021012812 05   10.2 30567 -47.8 -84.6  59  30.4   0
466920 2021012812 20   10.1 30636 -47.9 -84.7  60  30.0   0
466920 2021012900 01 1025.6 00011  14.4   6.8  67   2.8  60
466920 2021012900 06 1016.4 00086  13.9   5.4  92   5.1  56
466920 2021012900 10 1000.0 00224  12.4   4.8  91   8.7  59
466920 2021012900 10  925.0 00870   6.3   2.7  68  13.3  77
466920 2021012900 06  913.7 00971   5.4   2.5  70  13.6  81
466920 2021012900 10  850.0 01557   0.7  -1.3  85  11.8  86
466920 2021012900 06  824.2 01805  -1.6  -1.6  87  11.0  99
466920 2021012900 02  818.5 01859  -2.0  -2.4  75  10.1  96
466920 2021012900 02  806.6 01979   4.5 -20.1  39   5.9  14
466920 2021012900 06  804.4 02000   4.8 -16.8  35   5.0  19
466920 2021012900 02  802.1 02022   5.5 -10.4  31   4.3  30
466920 2021012900 02  793.7 02108   4.8  -7.5  11   2.5  40
466920 2021012900 04  787.3 02176   4.3  -6.3 334   1.9  46
466920 2021012900 06  763.9 02419   2.0  -5.3 263   5.0  58
466920 2021012900 02  746.5 02605   0.4  -1.0 271   6.1  89
466920 2021012900 06  728.4 02801  -0.9  -4.8 286   5.1  74
466920 2021012900 02  706.5 03044  -2.9  -9.5 319   2.7  60
466920 2021012900 10  700.0 03117  -3.3 -17.7 340   2.5  31
466920 2021012900 02  695.1 03172  -3.3 -34.3 330   2.7   7
466920 2021012900 04  691.4 03215  -3.5 -30.5 312   3.0  10
466920 2021012900 02  689.8 03233  -3.6 -22.5 304   3.2  21
466920 2021012900 06  673.3 03424  -3.5 -24.9 268   7.4  17
466920 2021012900 02  645.1 03761  -5.7 -16.6 287  14.1  41
466920 2021012900 06  634.4 03893  -2.7 -33.7 294  19.5   7
466920 2021012900 02  629.1 03958  -2.0 -37.7 294  21.6   4
466920 2021012900 06  613.7 04158  -1.2 -40.9 289  26.8   3
466920 2021012900 02  610.6 04197  -1.0 -43.6 288  27.3   2
466920 2021012900 02  548.1 05055  -1.5 -55.7 279  32.0   0
466920 2021012900 04  537.7 05206  -2.3 -56.3 279  33.2   0
466920 2021012900 10  500.0 05780  -4.0 -57.1 270  36.8   0
466920 2021012900 06  495.9 05845  -4.1 -57.3 269  36.6   0
466920 2021012900 06  455.1 06517  -8.0 -51.5 281  37.4   1
466920 2021012900 02  445.3 06685  -8.8 -50.0 276  38.3   2
466920 2021012900 10  400.0 07508 -14.9 -47.3 278  37.6   4
466920 2021012900 02  346.7 08568 -24.5 -48.3 275  42.8   9
466920 2021012900 04  316.0 09237 -28.2 -52.5 273  44.8   8
466920 2021012900 02  307.9 09423 -29.8 -54.0 272  42.5   7
466920 2021012900 10  300.0 09607 -30.4 -56.6 273  43.2   6
466920 2021012900 02  288.1 09894 -31.9 -59.5 270  42.1   4
466920 2021012900 06  253.0 10797 -39.4 -62.0 273  41.2   7
466920 2021012900 10  250.0 10879 -39.9 -62.0 273  42.2   7
466920 2021012900 02  221.0 11705 -47.5 -63.3 263  40.0  15
466920 2021012900 06  206.8 12142 -51.3 -69.3 254  36.5  10
466920 2021012900 10  200.0 12357 -52.6 -71.8 254  38.0   8
466920 2021012900 02  187.2 12782 -56.3 -72.6 260  39.2  11
466920 2021012900 02  183.3 12915 -54.9 -82.5 260  39.8   2
466920 2021012900 10  150.0 14162 -65.7 -85.1 259  44.0   5
466920 2021012900 05  137.9 14669 -70.5 -85.2 253  45.4  10
466920 2021012900 02  137.2 14697 -70.8 -85.5 253  45.3  10
466920 2021012900 02  106.7 16151 -81.1 -88.5 265  34.5  30
466920 2021012900 12  100.0 16513 -82.1 -89.8 268  32.1  28
466920 2021012900 03   95.8 16745 -84.1 -91.0 271  32.3  31
466920 2021012900 02   78.9 17828 -83.8 -92.3 281  27.7  23
466920 2021012900 02   71.7 18369 -80.9 -92.0 265  25.7  15
466920 2021012900 12   70.0 18502 -76.8 -90.4 273  24.3  11
466920 2021012900 06   64.3 18989 -73.5 -92.0 277  23.3   5
466920 2021012900 06   62.4 19172 -70.1 -92.4 280  14.0   2
466920 2021012900 04   60.7 19336 -69.9 -93.1 263   8.6   2
466920 2021012900 02   60.4 19363 -69.9 -93.0 261   8.7   2
466920 2021012900 06   57.2 19680 -72.3 -91.2 242  10.2   4
466920 2021012900 02   55.8 19831 -73.2 -91.4 254  10.3   5
466920 2021012900 02   53.4 20086 -70.6 -91.6 309  12.3   3
466920 2021012900 06   53.4 20095 -70.6 -91.6 310  12.4   3
466920 2021012900 06   50.3 20446 -72.8 -91.9 313  12.9   4
466920 2021012900 10   50.0 20478 -73.1 -92.3 314  13.1   4
466920 2021012900 02   49.9 20493 -73.1 -92.5 316  13.3   4
466920 2021012900 06   48.6 20648 -70.4 -92.2 334  14.5   3
466920 2021012900 06   46.4 20916 -68.9 -93.1 338   8.2   2
466920 2021012900 02   45.9 20985 -67.4 -92.6 334   5.8   1
466920 2021012900 04   45.6 21020 -67.6 -92.7 330   5.3   1
466920 2021012900 06   43.3 21331 -69.9 -91.8 313   7.9   3
466920 2021012900 02   42.4 21461 -70.8 -92.6 319   9.9   3
466920 2021012900 06   41.5 21587 -68.6 -92.7 330   9.8   2
466920 2021012900 06   40.2 21786 -65.9 -93.1 306   8.7   1
466920 2021012900 02   38.8 22000 -63.7 -92.5 329   8.3   1
466920 2021012900 02   36.6 22343 -63.9 -91.6 312  10.6   1
466920 2021012900 04   35.8 22485 -62.7 -91.7 314  12.1   1
466920 2021012900 06   34.9 22652 -62.3 -91.4 303   9.6   1
466920 2021012900 02   34.4 22728 -61.6 -92.1 307   7.7   0
466920 2021012900 06   33.7 22873 -57.0 -90.9 325   5.0   0
466920 2021012900 02   33.4 22924 -56.6 -89.9 333   4.0   0
466920 2021012900 04   32.0 23194 -58.8 -88.4 346   1.9   1
466920 2021012900 02   30.8 23428 -60.4 -89.9 307   4.4   1
466920 2021012900 06   30.6 23460 -59.8 -89.8 311   5.0   1
466920 2021012900 10   30.0 23595 -58.3 -89.6 318   7.2   1
466920 2021012900 04   29.1 23779 -57.2 -88.9 342  10.3   0
466920 2021012900 02   29.0 23803 -57.1 -88.8 344  10.2   1
466920 2021012900 06   28.0 24029 -57.4 -88.4 356   8.0   1
466920 2021012900 06   26.8 24317 -57.7 -88.0  66   6.2   1
466920 2021012900 06   24.9 24767 -59.6 -89.3  70   5.0   1
466920 2021012900 02   24.9 24771 -59.6 -89.3  71   5.0   1
466920 2021012900 04   24.0 24994 -57.2 -89.0  50   2.0   0
466920 2021012900 06   23.4 25147 -56.4 -88.5  52   5.1   0
466920 2021012900 06   23.0 25270 -55.2 -87.9  76   6.8   0
466920 2021012900 06   22.3 25472 -54.7 -87.1  48   9.4   0
466920 2021012900 02   22.1 25513 -54.5 -86.9  48  10.3   1
466920 2021012900 04   21.1 25831 -56.9 -87.4  58  14.7   1
466920 2021012900 10   20.0 26160 -56.7 -87.5  53  14.5   1
466920 2021012900 02   19.6 26296 -57.7 -87.9  52  13.5   1
466920 2021012900 06   19.3 26380 -57.4 -88.1  51  12.5   1
466920 2021012900 06   18.0 26837 -55.9 -87.9  89  12.4   1
466920 2021012900 02   16.6 27354 -51.6 -86.0 106  12.9   0
466920 2021012900 06   15.8 27650 -52.0 -85.6 112  11.5   0
466920 2021012900 06   14.0 28436 -52.2 -85.8 116  12.6   0
466920 2021012900 02   14.0 28445 -52.2 -85.8 116  12.6   0
466920 2021012900 06   13.4 28740 -51.0 -85.6  92  15.4   0
466920 2021012900 06   12.5 29169 -48.7 -85.0 100  15.8   0
466920 2021012900 06   11.8 29557 -47.6 -83.9  85  25.4   0
466920 2021012900 02   10.9 30056 -47.0 -83.9  87  28.9   0
466920 2021012900 10   10.0 30658 -47.1 -83.6  83  32.5   0
466920 2021012900 05    9.6 30915 -47.9 -84.0  80  35.9   0
466920 2021012900 20    9.3 31131 -48.3 -84.4  83  32.9   0
466920 2021012912 01 1023.1 00011  14.7   6.5  74   4.1  58
466920 2021012912 06 1018.4 00051  14.4   5.5  63   5.5  55
466920 2021012912 10 1000.0 00206  12.8   4.7  80  11.3  57
466920 2021012912 04  993.8 00254  12.4   4.4  83  12.2  58
466920 2021012912 06  966.7 00487  10.3   4.0  96  11.6  65
466920 2021012912 10  925.0 00851   7.1   2.7  97  15.1  73
466920 2021012912 06  891.6 01153   4.4   2.4 103  15.8  87
466920 2021012912 02  873.0 01327   3.2   3.2 115  13.2  99
466920 2021012912 06  862.3 01424   4.5   3.7 125   9.4  94
466920 2021012912 10  850.0 01543   4.1   3.6 125   6.5  96
466920 2021012912 06  844.3 01598   4.5   3.8 120   5.0  95
466920 2021012912 04  832.1 01714   4.7   4.2 180   1.1  96
466920 2021012912 02  822.2 01813   5.3   4.7 255   3.7  95
466920 2021012912 06  813.7 01897   4.8   4.7 250   5.0  99
466920 2021012912 02  801.7 02019   4.2   4.2 239   7.0 100
466920 2021012912 06  769.8 02350   1.9   1.9 240   9.8 100
466920 2021012912 02  747.5 02585   0.1   0.1 258   8.4 100
466920 2021012912 02  739.4 02672  -0.9 -10.7 261   8.1  47
466920 2021012912 02  732.2 02752   0.7 -12.8 266   7.6  35
466920 2021012912 02  731.6 02758   0.7 -12.8 266   7.6  35
466920 2021012912 06  715.1 02941  -0.7 -15.3 274   6.7  32
466920 2021012912 02  710.5 02991  -1.0 -17.6 274   7.0  27
466920 2021012912 10  700.0 03111  -1.9 -13.9 266   8.3  39
466920 2021012912 02  686.0 03271  -3.3 -11.7 262   8.3  52
466920 2021012912 02  683.2 03302  -3.5 -13.5 262   7.8  45
466920 2021012912 06  675.4 03393  -3.4 -18.2 261   7.3  30
466920 2021012912 02  657.5 03606  -3.4 -25.1 262  12.2  16
466920 2021012912 06  645.9 03746  -2.0 -35.3 260  13.8   5
466920 2021012912 02  637.3 03854  -1.4 -38.4 264  16.1   4
466920 2021012912 06  601.1 04320   0.6 -49.5 285  23.5   1
466920 2021012912 02  600.6 04326   0.7 -49.7 285  23.6   1
466920 2021012912 02  558.5 04909   0.8 -55.8 283  27.7   0
466920 2021012912 02  534.9 05253   0.3 -48.2 283  31.5   1
466920 2021012912 04  521.9 05450  -1.0 -47.1 281  32.1   1
466920 2021012912 10  500.0 05791  -2.9 -45.6 278  28.7   2
466920 2021012912 02  468.0 06313  -5.9 -43.3 283  31.2   3
466920 2021012912 10  400.0 07514 -16.0 -43.4 278  33.0   7
466920 2021012912 02  373.9 08018 -20.2 -41.6 274  34.3  13
466920 2021012912 02  346.6 08578 -23.1 -40.0 271  34.9  20
466920 2021012912 02  336.0 08806 -24.1 -43.1 273  34.2  15
466920 2021012912 06  316.4 09241 -27.1 -47.8 273  37.1  12
466920 2021012912 10  300.0 09623 -30.0 -50.7 268  35.8  11
466920 2021012912 06  252.5 10824 -39.7 -58.9 251  34.1  11
466920 2021012912 10  250.0 10890 -40.3 -59.0 253  34.2  11
466920 2021012912 02  241.9 11112 -41.5 -61.8 255  36.5   9
466920 2021012912 02  239.7 11175 -41.5 -64.7 256  35.9   6
466920 2021012912 02  203.0 12278 -51.7 -69.8 259  37.4  10
466920 2021012912 10  200.0 12375 -52.5 -69.8 259  36.4  11
466920 2021012912 02  169.2 13436 -61.0 -71.4 270  35.9  25
466920 2021012912 06  168.5 13459 -61.2 -72.0 270  36.1  23
466920 2021012912 10  150.0 14176 -66.7 -79.7 264  36.8  15
466920 2021012912 02  146.2 14331 -67.2 -85.1 260  39.1   6
466920 2021012912 05  132.6 14910 -72.1 -84.6 253  41.0  14
466920 2021012912 02  129.6 15042 -73.0 -84.4 253  40.0  17
466920 2021012912 06  111.0 15940 -79.1 -88.4 265  34.5  22
466920 2021012912 02  105.7 16218 -80.9 -89.8 254  33.9  23
466920 2021012912 12  100.0 16531 -80.2 -91.2 252  33.6  16
466920 2021012912 06   92.4 16975 -83.3 -92.1 251  32.1  22
466920 2021012912 06   85.8 17386 -83.9 -91.9 271  26.4  25
466920 2021012912 03   82.9 17578 -85.2 -92.9 265  26.1  26
466920 2021012912 06   77.8 17925 -82.8 -92.2 258  22.7  20
466920 2021012912 04   71.1 18441 -78.7 -90.9 277  17.9  13
466920 2021012912 10   70.0 18525 -77.4 -90.1 284  16.3  12
466920 2021012912 06   69.1 18600 -77.6 -90.3 287  14.3  12
466920 2021012912 06   67.1 18764 -77.0 -90.2 283   9.2  11
466920 2021012912 02   66.4 18827 -76.8 -90.2 275   8.3  11
466920 2021012912 04   66.3 18831 -76.8 -90.1 274   8.3  11
466920 2021012912 06   64.1 19024 -77.9 -90.5 246   8.8  13
466920 2021012912 02   62.4 19183 -78.9 -91.2 252  12.0  13
466920 2021012912 06   61.3 19284 -77.6 -91.1 260  12.9  11
466920 2021012912 06   60.2 19385 -76.5 -91.9 250  10.1   8
466920 2021012912 02   59.9 19414 -76.4 -92.8 239   8.7   6
466920 2021012912 02   59.2 19488 -71.2 -90.6 202   7.7   4
466920 2021012912 06   58.9 19514 -70.8 -90.8 193   8.2   4
466920 2021012912 02   58.5 19556 -70.5 -91.0 184   9.2   3
466920 2021012912 06   57.2 19691 -71.4 -92.6 173  10.9   3
466920 2021012912 06   53.2 20113 -72.2 -91.3 192   7.2   4
466920 2021012912 02   52.6 20184 -72.7 -91.8 209   5.4   4
466920 2021012912 06   52.3 20215 -72.5 -91.8 221   5.0   4
466920 2021012912 04   50.2 20457 -70.6 -91.9 284   2.8   3
466920 2021012912 10   50.0 20481 -70.7 -92.0 290   2.9   3
466920 2021012912 06   48.5 20655 -71.0 -92.1 253   5.2   3
466920 2021012912 06   46.9 20865 -71.7 -92.2 246   8.6   3
466920 2021012912 02   46.3 20935 -71.7 -92.4 257   7.1   3
466920 2021012912 06   45.3 21060 -70.8 -92.9 289   6.4   2
466920 2021012912 04   44.0 21231 -69.4 -92.7 298   9.0   2
466920 2021012912 02   43.4 21319 -69.6 -93.4 307   8.2   2
466920 2021012912 02   42.1 21510 -64.8 -92.8 324   6.4   1
466920 2021012912 06   40.8 21699 -64.7 -92.2 344   5.4   1
466920 2021012912 02   39.8 21853 -65.5 -92.2  43   2.8   1
466920 2021012912 06   38.5 22047 -64.1 -92.1 125   5.0   1
466920 2021012912 04   37.0 22285 -63.8 -91.8 228   0.4   1
466920 2021012912 02   34.4 22748 -61.5 -91.7 319   3.1   1
466920 2021012912 02   33.1 22988 -57.7 -90.9 266   1.2   0
466920 2021012912 10   30.0 23598 -57.4 -89.7 328   2.6   0
466920 2021012912 02   29.9 23624 -57.2 -89.5 325   2.1   0
466920 2021012912 02   28.6 23908 -58.5 -89.4 229   2.5   1
466920 2021012912 06   24.0 24997 -56.4 -88.9  32   5.1   0
466920 2021012912 06   23.6 25105 -55.9 -88.5  40   5.4   0
466920 2021012912 06   22.9 25308 -55.8 -87.9  41   5.0   0
466920 2021012912 06   20.7 25935 -53.7 -87.2   0   5.0   0
466920 2021012912 02   20.7 25954 -53.4 -87.0   4   5.1   0
466920 2021012912 06   20.1 26139 -54.5 -86.9  38   5.0   0
466920 2021012912 10   20.0 26173 -54.6 -87.0  39   5.4   1
466920 2021012912 06   18.6 26629 -55.4 -87.4 358   6.1   1
466920 2021012912 06   17.6 26997 -56.4 -87.7  21   7.3   1
466920 2021012912 02   17.3 27099 -56.7 -88.0  36   5.6   1
466920 2021012912 06   17.2 27138 -56.4 -87.9  45   5.3   1
466920 2021012912 06   15.3 27895 -53.8 -87.8  40  12.2   0
466920 2021012912 04   13.0 28936 -51.2 -85.9  55  22.7   0
466920 2021012912 20   11.9 29513 -48.3 -84.7  64  21.6   0
466920 2021013000 01 1022.8 00011  14.8  10.4  65   3.7  75
466920 2021013000 06 1000.7 00196  13.5   9.1  63   7.2  74
466920 2021013000 10 1000.0 00201  13.4   9.2  64   7.3  75
466920 2021013000 06  965.4 00497  11.3   7.7 114  10.2  78
466920 2021013000 04  950.3 00630  10.6   6.5 124  12.1  75
466920 2021013000 06  934.8 00765  10.0   5.7 137  10.0  74
466920 2021013000 02  933.3 00780   9.8   5.5 137   9.8  74
466920 2021013000 10  925.0 00853  10.5   4.5 138   7.9  66
466920 2021013000 02  923.0 00873  10.8   4.2 138   7.6  63
466920 2021013000 06  910.8 00982  10.6   3.9 135   5.0  63
466920 2021013000 04  879.6 01272   9.0   4.3  96   0.5  72
466920 2021013000 10  850.0 01555   6.7   4.5 222   2.3  85
466920 2021013000 02  842.0 01632   6.2   3.7 235   4.2  83
466920 2021013000 02  832.5 01725   7.9  -6.4 250   4.5  35
466920 2021013000 02  788.5 02171   5.6 -32.0 309   4.0   4
466920 2021013000 06  781.1 02248   5.1 -20.1 301   5.0  14
466920 2021013000 06  744.9 02632   1.4 -12.0 298   7.2  35
466920 2021013000 02  739.4 02691   1.0 -10.6 303   7.5  41
466920 2021013000 04  730.2 02791   0.7 -13.4 319   8.0  33
466920 2021013000 02  718.3 02925   0.3 -15.4 342  10.1  29
466920 2021013000 02  701.5 03114  -0.2 -10.0 346  13.1  47
466920 2021013000 10  700.0 03130  -0.4 -10.0 346  13.3  48
466920 2021013000 06  668.1 03502  -3.9 -10.5 343  15.4  59
466920 2021013000 06  644.3 03787  -5.9 -11.2 332  19.3  66
466920 2021013000 02  642.2 03812  -6.1 -11.2 329  19.7  66
466920 2021013000 02  637.6 03868  -5.8 -11.7 319  20.7  63
466920 2021013000 02  629.5 03971  -0.5 -21.1 297  22.9  19
466920 2021013000 06  624.7 04031   1.2 -26.1 289  24.0  11
466920 2021013000 02  619.1 04104   3.5 -37.2 283  24.6   3
466920 2021013000 02  613.6 04175   3.4 -36.6 280  25.1   3
466920 2021013000 04  606.5 04271   3.0 -37.2 279  25.8   3
466920 2021013000 02  510.9 05641  -2.6 -44.2 264  24.3   2
466920 2021013000 10  500.0 05811  -4.0 -43.9 268  25.0   2
466920 2021013000 06  485.1 06050  -5.4 -47.0 267  26.2   2
466920 2021013000 10  400.0 07527 -17.0 -41.8 258  30.6   9
466920 2021013000 02  379.5 07920 -20.1 -47.8 256  32.1   6
466920 2021013000 06  376.0 07986 -20.5 -40.6 256  32.1  14
466920 2021013000 02  354.2 08429 -24.5 -37.6 264  29.1  28
466920 2021013000 02  353.1 08449 -24.6 -38.0 265  28.9  27
466920 2021013000 02  349.9 08515 -24.0 -44.0 269  29.4  14
466920 2021013000 06  334.7 08839 -25.3 -46.8 270  31.1  11
466920 2021013000 02  302.6 09560 -29.6 -51.9 260  31.9   9
466920 2021013000 10  300.0 09622 -30.2 -51.9 258  32.0  10
466920 2021013000 06  297.9 09676 -30.7 -52.1 257  31.7  10
466920 2021013000 04  289.4 09881 -32.6 -52.9 265  34.8  11
466920 2021013000 02  270.5 10350 -35.5 -61.0 264  29.6   5
466920 2021013000 06  258.2 10675 -38.5 -61.2 272  28.8   7
466920 2021013000 10  250.0 10896 -40.4 -62.0 265  30.0   8
466920 2021013000 02  209.4 12076 -50.7 -64.9 252  33.8  17
466920 2021013000 06  202.2 12305 -52.4 -64.7 250  34.7  21
