467080	2018021018	1016.7	0.0	18.7	2.5
467080	2018021019	1018.1	0.5	17.0	4.1
467080	2018021020	1019.1	0.5	16.9	2.9
467080	2018021021	1019.8	0.5	16.6	2.2
467080	2018021022	1020.1	-9998	16.1	2.4
467080	2018021023	1020.8	-9998	15.9	3.6
467080	2018021100	1021.4	-9998	15.1	3.5
467080	2018021101	1021.9	-9998	15.1	2.5
467080	2018021102	1022.1	0.2	14.2	1.9
467080	2018021103	1022.1	0.2	14.2	1.1
467080	2018021104	1022.6	0.3	13.8	2.0
467080	2018021105	1022.8	0.3	13.9	1.8
467080	2018021106	1023.3	0.1	13.8	0.8
467080	2018021107	1023.8	0.2	13.6	0.2
467080	2018021108	1024.5	0.4	13.4	0.3
467080	2018021109	1024.9	0.2	13.1	1.6
467080	2018021110	1024.8	-9998	13.7	0.9
467080	2018021111	1024.0	0.0	14.2	1.7
467080	2018021112	1023.5	0.0	14.2	1.3
467080	2018021113	1022.8	0.0	14.3	1.2
467080	2018021114	1022.3	0.0	14.5	1.3
467080	2018021115	1022.2	0.0	14.0	0.2
467080	2018021116	1022.6	0.0	13.8	1.2
467080	2018021117	1023.2	0.0	13.3	1.3
467080	2018021118	1023.8	0.0	13.3	1.3
467080	2018021119	1024.9	0.0	13.1	1.9
467080	2018021120	1025.8	-9998	13.0	1.3
467080	2018021121	1026.1	-9998	12.9	1.0
467080	2018021122	1026.5	0.0	12.8	1.1
467080	2018021123	1026.7	0.0	12.6	1.2
467080	2018021200	1027.5	0.0	12.6	1.3
467080	2018021201	1027.4	0.0	12.4	2.3
467080	2018021202	1027.4	0.0	12.4	1.6
467080	2018021203	1027.4	0.0	12.3	1.1
467080	2018021204	1027.3	0.0	12.4	1.9
467080	2018021205	1027.6	0.0	12.2	1.8
467080	2018021206	1027.5	0.0	12.3	2.2
467080	2018021207	1027.9	0.0	12.3	1.4
467080	2018021208	1028.3	0.0	12.9	3.2
467080	2018021209	1029.0	0.0	13.1	1.6
467080	2018021210	1029.2	0.0	13.6	1.0
467080	2018021211	1028.7	0.0	14.2	1.7
467080	2018021212	1027.4	0.0	15.2	2.2
467080	2018021213	1026.2	0.0	16.1	0.9
467080	2018021214	1025.4	0.0	16.0	1.5
467080	2018021215	1025.0	0.0	16.1	3.1
467080	2018021216	1025.0	0.0	15.7	3.0
467080	2018021217	1025.3	0.0	15.1	3.3
467080	2018021218	1025.7	0.0	14.2	3.3
467080	2018021219	1026.1	0.0	13.9	2.2
467080	2018021220	1026.6	0.0	13.6	0.6
467080	2018021221	1026.9	0.0	13.7	1.2
467080	2018021222	1027.2	0.0	13.3	1.9
467080	2018021223	1027.3	0.0	13.2	1.2
467080	2018021300	1027.4	0.0	13.0	0.9
467080	2018021301	1027.2	0.0	12.7	1.0
467080	2018021302	1026.7	0.0	12.6	1.3
467080	2018021303	1026.6	0.0	12.4	1.4
467080	2018021304	1026.3	0.0	12.7	0.9
467080	2018021305	1026.1	0.0	12.6	0.8
467080	2018021306	1026.8	0.0	12.9	1.0
467080	2018021307	1026.7	0.0	12.9	0.7
467080	2018021308	1027.2	0.0	13.2	1.1
467080	2018021309	1027.3	0.0	13.6	0.4
467080	2018021310	1027.0	0.0	13.7	1.6
467080	2018021311	1026.5	0.0	15.7	1.6
467080	2018021312	1025.0	0.0	17.5	1.6
467080	2018021313	1023.8	0.0	17.1	2.7
467080	2018021314	1022.6	0.0	17.6	3.4
467080	2018021315	1021.8	0.0	17.4	2.5
467080	2018021316	1021.9	0.0	17.4	2.2
467080	2018021317	1022.3	0.0	17.1	1.1
467080	2018021318	1022.8	0.0	16.7	0.2
